DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
 
2022-02-04 00:00:00,26.5,44.7,22.8,57.9, C
2022-02-04 00:05:00,25.8,44.3,22.8,58.3, C
2022-02-04 00:10:00,25.5,43.4,22.9,58.3, C
2022-02-04 00:15:00,25.9,43.9,23.0,58.2, C
2022-02-04 00:20:00,26.0,43.8,23.0,58.1, C
2022-02-04 00:25:00,26.5,44.8,22.9,58.4, C
2022-02-04 00:30:00,27.1,45.0,22.9,58.6, C
2022-02-04 00:35:00,26.8,44.5,22.7,59.3, C
2022-02-04 00:40:00,29.1,50.5,22.5,59.8, C
2022-02-04 00:45:00,27.8,46.7,22.7,59.4, C
2022-02-04 00:50:00,29.2,49.1,22.6,59.6, C
2022-02-04 00:55:00,28.5,48.5,22.6,59.7, C
2022-02-04 01:00:00,27.0,45.5,22.5,59.7, C
2022-02-04 01:05:00,26.0,43.3,22.3,60.6, C
2022-02-04 01:10:00,28.5,46.5,22.5,60.0, C
2022-02-04 01:15:00,25.1,42.0,22.3,60.8, C
2022-02-04 01:20:00,26.2,42.4,22.3,61.0, C
2022-02-04 01:25:00,25.6,43.0,22.3,61.1, C
2022-02-04 01:30:00,25.4,44.2,22.2,61.3, C
2022-02-04 01:35:00,25.0,42.4,22.2,61.4, C
2022-02-04 01:40:00,23.1,40.0,22.2,61.6, C
2022-02-04 01:45:00,23.0,37.8,22.1,62.1, C
2022-02-04 01:50:00,24.9,41.4,22.2,61.8, C
2022-02-04 01:55:00,24.3,41.8,22.0,62.2, C
2022-02-04 02:00:00,23.7,39.8,21.9,62.4, C
2022-02-04 02:05:00,23.7,41.3,21.8,62.5, C
2022-02-04 02:10:00,24.5,41.3,21.7,63.0, C
2022-02-04 02:15:00,23.1,39.6,22.0,62.0, C
2022-02-04 02:20:00,21.7,35.8,22.1,61.4, C
2022-02-04 02:25:00,22.7,36.8,22.1,61.1, C
2022-02-04 02:30:00,23.8,39.4,22.0,60.7, C
2022-02-04 02:35:00,22.8,37.3,22.0,60.7, C
2022-02-04 02:40:00,21.3,34.9,22.0,60.7, C
2022-02-04 02:45:00,20.7,35.0,21.9,61.2, C
2022-02-04 08:50:00,29.4,49.0,23.1,61.5, C
2022-02-04 08:55:00,33.6,59.8,23.9,56.0, C
2022-02-04 09:00:00,33.9,59.5,24.0,55.4, C
2022-02-04 09:05:00,32.0,56.5,24.0,55.2, C
2022-02-04 09:10:00,30.3,52.9,24.0,54.7, C
2022-02-04 09:15:00,25.1,43.1,24.0,54.4, C
2022-02-04 09:20:00,26.5,44.8,24.0,53.8, C
2022-02-04 09:25:00,25.2,44.3,23.9,54.0, C
2022-02-04 09:30:00,24.2,41.5,24.0,53.6, C
2022-02-04 09:35:00,23.0,38.3,24.2,53.1, C
2022-02-04 09:40:00,24.8,43.4,24.2,52.6, C
2022-02-04 09:45:00,26.5,45.8,24.2,52.8, C
2022-02-04 09:50:00,23.5,39.5,24.4,52.1, C
2022-02-04 09:55:00,24.2,43.1,24.6,51.4, C
2022-02-04 10:00:00,24.0,40.7,24.7,51.2, C
2022-02-04 10:05:00,21.0,35.0,24.9,50.5, C
2022-02-04 10:10:00,22.3,38.3,25.2,49.6, C
2022-02-04 10:15:00,23.7,39.8,25.3,49.4, C
2022-02-04 10:20:00,19.7,32.3,25.2,49.1, C
2022-02-04 10:25:00,16.0,26.5,24.8,49.7, C
2022-02-04 10:30:00,9.8,14.5,24.5,49.4, C
2022-02-04 10:35:00,9.3,16.0,24.4,49.0, C
2022-02-04 10:40:00,9.0,14.7,24.3,48.5, C
2022-02-04 10:45:00,6.5,11.0,24.5,48.0, C
2022-02-04 10:50:00,5.9,9.6,24.6,47.4, C
2022-02-04 10:55:00,6.7,11.1,24.6,47.3, C
2022-02-04 11:00:00,5.8,9.2,24.6,47.2, C
2022-02-04 11:05:00,5.9,9.7,24.7,46.6, C
2022-02-04 11:10:00,4.8,8.0,24.8,46.4, C
2022-02-04 11:15:00,5.8,9.7,25.0,46.0, C
2022-02-04 11:20:00,6.0,10.1,25.1,45.9, C
2022-02-04 11:25:00,5.3,8.9,25.1,45.7, C
2022-02-04 11:30:00,6.3,10.8,25.1,45.7, C
2022-02-04 11:35:00,6.5,10.7,24.9,46.0, C
2022-02-04 11:40:00,5.5,9.0,24.6,46.5, C
2022-02-04 11:45:00,7.1,11.8,25.0,46.2, C
2022-02-04 11:50:00,8.1,13.0,25.3,45.4, C
2022-02-04 11:55:00,7.2,12.6,25.6,44.3, C
2022-02-04 12:00:00,7.2,12.4,25.7,44.2, C
2022-02-04 12:05:00,7.5,11.9,25.7,43.9, C
2022-02-04 12:10:00,10.1,15.4,25.8,43.8, C
2022-02-04 12:15:00,8.8,14.8,26.0,43.7, C
2022-02-04 12:20:00,14.3,22.9,25.9,44.5, C
2022-02-04 12:25:00,12.6,21.6,26.1,44.3, C
2022-02-04 12:30:00,11.0,18.1,26.4,43.4, C
2022-02-04 12:35:00,11.2,19.1,27.1,42.5, C
2022-02-04 12:40:00,13.3,22.0,28.1,40.3, C
2022-02-04 12:45:00,12.6,21.4,28.8,38.6, C
2022-02-04 12:50:00,13.8,23.1,28.8,38.4, C
2022-02-04 12:55:00,13.5,21.5,29.3,37.9, C
2022-02-04 13:00:00,12.3,20.9,29.4,36.9, C
2022-02-04 13:05:00,12.8,21.0,28.8,38.1, C
2022-02-04 13:10:00,13.9,21.3,28.9,38.3, C
2022-02-04 13:15:00,12.9,22.3,29.5,37.6, C
2022-02-04 13:20:00,13.4,21.9,29.9,36.7, C
2022-02-04 13:25:00,10.3,16.1,29.8,36.6, C
2022-02-04 13:30:00,9.9,16.0,29.8,36.7, C
2022-02-04 13:35:00,10.6,17.6,29.7,37.3, C
2022-02-04 13:40:00,11.2,18.0,29.7,37.1, C
2022-02-04 13:45:00,11.9,20.3,29.9,36.6, C
2022-02-04 13:50:00,11.0,18.3,29.9,36.7, C
2022-02-04 13:55:00,16.4,28.3,30.3,36.0, C
2022-02-04 14:00:00,16.1,27.2,30.2,36.0, C
2022-02-04 14:05:00,15.5,28.0,30.0,36.3, C
2022-02-04 14:10:00,19.6,32.4,30.4,35.6, C
2022-02-04 14:15:00,19.9,32.7,30.5,35.5, C
2022-02-04 14:20:00,20.3,34.3,30.6,35.1, C
2022-02-04 14:25:00,19.2,32.2,30.8,35.1, C
2022-02-04 14:30:00,20.7,34.8,30.9,35.0, C
2022-02-04 14:35:00,19.6,33.4,31.2,34.6, C
2022-02-04 14:40:00,18.5,30.7,31.6,34.0, C
2022-02-04 14:45:00,17.4,29.2,32.0,33.4, C
2022-02-04 14:50:00,16.2,27.3,32.2,33.0, C
2022-02-04 14:55:00,14.4,25.0,32.4,32.6, C
2022-02-04 15:00:00,14.1,23.0,32.2,32.7, C
2022-02-04 15:05:00,11.9,19.9,32.0,32.8, C
2022-02-04 15:10:00,13.9,22.0,31.9,33.1, C
2022-02-04 15:15:00,14.2,23.9,31.6,33.7, C
2022-02-04 15:20:00,12.2,19.7,31.4,34.0, C
2022-02-04 15:25:00,15.8,26.6,31.2,34.7, C
2022-02-04 15:30:00,12.3,20.6,30.9,34.2, C
2022-02-04 15:35:00,8.9,14.7,30.9,33.6, C
2022-02-04 15:40:00,13.6,22.6,31.0,33.5, C
2022-02-04 15:45:00,10.2,16.5,31.0,33.5, C
2022-02-04 15:50:00,9.5,16.1,31.0,33.2, C
2022-02-04 15:55:00,13.2,22.5,31.0,34.1, C
2022-02-04 16:00:00,10.6,17.7,30.8,34.0, C
2022-02-04 16:05:00,13.2,21.8,30.3,35.3, C
2022-02-04 16:10:00,11.3,18.2,29.9,35.9, C
2022-02-04 16:15:00,13.3,23.0,29.8,36.1, C
2022-02-04 16:20:00,9.5,15.2,29.8,36.0, C
2022-02-04 16:25:00,9.3,15.3,29.6,36.1, C
2022-02-04 16:30:00,7.7,12.6,29.2,36.3, C
2022-02-04 16:35:00,7.7,12.8,28.9,36.7, C
2022-02-04 16:40:00,6.9,12.1,28.6,37.1, C
2022-02-04 16:45:00,8.1,13.7,28.6,37.3, C
2022-02-04 16:50:00,8.6,13.8,28.6,37.1, C
2022-02-04 16:55:00,5.3,8.7,27.9,39.1, C
2022-02-04 17:00:00,7.2,12.5,26.7,43.2, C
2022-02-04 17:30:00,8.7,14.3,24.7,49.2, C
2022-02-04 17:35:00,8.4,13.1,25.4,48.7, C
2022-02-04 17:40:00,8.8,15.0,25.8,47.8, C
2022-02-04 17:45:00,8.8,14.1,26.1,47.1, C
2022-02-04 17:50:00,9.7,15.3,26.4,46.4, C
2022-02-04 17:55:00,10.1,16.1,26.6,45.3, C
2022-02-04 18:00:00,10.0,16.2,26.6,45.5, C
2022-02-04 18:05:00,9.4,16.5,26.6,45.1, C
2022-02-04 18:10:00,8.9,14.8,26.6,45.6, C
2022-02-04 18:15:00,10.1,16.9,26.6,45.8, C
2022-02-04 18:20:00,8.3,13.3,26.6,45.8, C
2022-02-04 18:25:00,9.3,15.0,26.4,46.2, C
2022-02-04 18:30:00,8.1,12.6,26.4,46.4, C
2022-02-04 18:35:00,9.3,15.1,26.4,46.6, C
2022-02-04 18:40:00,8.8,15.2,26.3,46.5, C
2022-02-04 18:45:00,9.1,14.7,26.3,46.9, C
2022-02-04 18:50:00,8.9,14.5,26.2,46.9, C
2022-02-04 18:55:00,9.3,16.0,26.2,47.1, C
2022-02-04 19:00:00,10.3,16.8,26.0,47.7, C
2022-02-04 19:05:00,9.1,14.6,25.9,47.7, C
2022-02-04 19:10:00,8.4,14.3,25.9,46.9, C
2022-02-04 19:15:00,5.9,10.3,25.8,45.0, C
2022-02-04 19:20:00,5.0,8.1,25.8,44.3, C
2022-02-04 19:25:00,5.0,8.3,25.8,44.0, C
2022-02-04 19:30:00,5.2,8.9,25.6,43.6, C
2022-02-04 19:35:00,6.0,10.1,25.4,44.0, C
2022-02-04 19:40:00,6.0,10.6,25.4,44.3, C
2022-02-04 19:45:00,7.1,11.8,25.2,44.8, C
2022-02-04 19:50:00,7.5,12.7,25.1,45.3, C
2022-02-04 19:55:00,8.7,14.1,25.0,45.9, C
2022-02-04 20:00:00,22.7,37.2,24.9,46.3, C
2022-02-04 20:05:00,11.7,18.4,24.8,46.7, C
2022-02-04 20:10:00,9.8,16.4,24.7,47.0, C
2022-02-04 20:15:00,10.1,16.7,24.6,47.1, C
2022-02-04 20:20:00,11.0,18.4,24.6,47.5, C
2022-02-04 20:25:00,14.1,24.1,24.5,47.9, C
2022-02-04 20:30:00,18.2,31.9,24.5,48.0, C
2022-02-04 20:35:00,16.6,27.4,24.5,48.1, C
2022-02-04 20:40:00,17.3,28.7,24.5,48.3, C
2022-02-04 20:45:00,19.2,31.4,24.4,48.5, C
2022-02-04 20:50:00,19.7,33.1,24.3,48.8, C
2022-02-04 20:55:00,14.5,25.3,24.2,48.8, C
2022-02-04 21:00:00,16.8,28.9,24.2,49.1, C
2022-02-04 21:05:00,15.0,24.3,24.1,49.5, C
2022-02-04 21:10:00,16.7,27.1,24.0,50.0, C
2022-02-04 21:15:00,16.1,25.2,24.0,49.8, C
2022-02-04 21:20:00,16.2,26.1,24.1,50.4, C
2022-02-04 21:25:00,16.1,26.4,24.1,50.0, C
2022-02-04 21:30:00,16.9,28.5,24.1,50.1, C
2022-02-04 21:35:00,18.8,32.0,24.1,50.2, C
2022-02-04 21:40:00,17.2,29.2,24.1,50.5, C
2022-02-04 21:45:00,19.3,33.0,24.1,50.1, C
2022-02-04 21:50:00,18.0,29.7,24.0,49.3, C
2022-02-04 21:55:00,17.6,28.7,23.9,49.2, C
2022-02-04 22:00:00,16.6,28.4,23.9,49.3, C
2022-02-04 22:05:00,15.0,23.3,23.9,48.8, C
2022-02-04 22:10:00,14.0,24.0,23.8,48.4, C
2022-02-04 22:15:00,14.6,23.9,23.7,48.4, C
2022-02-04 22:20:00,16.0,26.2,23.7,48.3, C
2022-02-04 22:25:00,16.0,27.6,23.6,48.5, C
2022-02-04 22:30:00,14.5,25.7,23.6,48.5, C
2022-02-04 22:35:00,15.8,26.6,23.6,48.6, C
2022-02-04 22:40:00,16.0,27.5,23.5,48.4, C
2022-02-04 22:45:00,13.9,23.1,23.6,48.0, C
2022-02-04 22:50:00,13.2,21.3,23.5,48.0, C
2022-02-04 22:55:00,12.0,20.2,23.5,47.8, C
2022-02-04 23:00:00,10.6,17.4,23.6,47.2, C
2022-02-04 23:05:00,9.8,16.9,23.5,47.4, C
2022-02-04 23:10:00,9.9,16.3,23.5,47.4, C
2022-02-04 23:15:00,10.9,17.8,23.5,47.3, C
2022-02-04 23:20:00,11.3,18.5,23.5,47.1, C
2022-02-04 23:25:00,9.9,16.1,23.5,46.8, C
2022-02-04 23:30:00,8.6,14.7,23.5,46.8, C
2022-02-04 23:35:00,9.9,15.3,23.5,46.7, C
2022-02-04 23:40:00,11.1,17.6,23.5,46.8, C
2022-02-04 23:45:00,9.7,16.6,23.5,46.8, C
2022-02-04 23:50:00,9.9,14.7,23.4,47.1, C
2022-02-04 23:55:00,8.6,14.6,23.4,47.3, C
